Plot,Lat,Lon,State,Region,Elevation,Slope,MAP,T_min,MAT,T_max,rich,Shannon,litter,bare_rock,BD0cm,BD100cm,BD15cm,Bd200cm,BD30cm,BD5cm,BD60cm,Clay0cm,Clay100cm,Clay15cm,Clay200cm,Clay30cm,Clay5cm,Clay60cm,N0cm,N100cm,N15cm,N200cm,N30cm,N5cm,N60cm,pH0cm,pH100cm,pH15cm,pH200cm,pH30cm,pH5cm,pH60cm,Sand0cm,Sand100cm,Sand15cm,Sand200cm,Sand30cm,Sand5cm,Sand60cm,SOC0cm,SOC100cm,SOC15cm,SOC200cm,SOC30cm,SOC5cm,SOC60cm
Pinedale_130_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,7,1.418293428,15,40.83,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_133_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,7,1.536682758,5.83,28.33,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_145_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,7,1.563005792,5.83,21.67,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_148_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,6,1.548706544,5,30,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_166_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,5,0.782990688,6.67,45,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_169_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,5,1.501080252,30,29.17,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_184_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,4,1.155673197,37.5,17.5,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_31_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,8,1.555888172,10,36.67,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_34_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,7,0.827689612,0,42.5,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_46_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,5,0.762497279,30.83,19.17,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_55_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,7,1.571074974,15,44.17,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_70_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,2,0.507568858,5,55.83,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_79_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,8,1.281671559,13.33,26.67,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_88_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,8,1.230041625,5,48.33,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
Pinedale_97_ctrl_one_yr,42.850908,-109.690342,WY,Cold Deserts,2269.36,22.29,355.68,-6.4,1.97,10.34,6,1.449667549,10,44.17,1124,1497,1230,1447,1257,1056,1338,12,9,14,7,13,11,13,17,8,16,9,12,18,10,68,80,71,80,74,68,78,50,59,46,58,55,49,55,105,6,23,4,13,27,8
prairie_road_1_ctrl_one_yr,43.269,-115.514,ID,Cold Deserts,1487.82,19.1,553.52,1.56,7.78,14,6,1.39265578,1.8,41,1090,1396,1110,1373,1185,1096,1276,15,18,23,18,30,16,28,23,10,16,11,14,20,11,66,68,66,69,66,64,67,36,44,31,46,31,36,34,78,5,16,5,10,21,7
prairie_road_2_ctrl_one_yr,43.269,-115.514,ID,Cold Deserts,1487.82,19.1,553.52,1.56,7.78,14,10,1.535612931,0,27.6,1090,1396,1110,1373,1185,1096,1276,15,18,23,18,30,16,28,23,10,16,11,14,20,11,66,68,66,69,66,64,67,36,44,31,46,31,36,34,78,5,16,5,10,21,7
prairie_road_3_ctrl_one_yr,43.269,-115.514,ID,Cold Deserts,1487.82,19.1,553.52,1.56,7.78,14,11,2.027876798,2.4,56.6,1090,1396,1110,1373,1185,1096,1276,15,18,23,18,30,16,28,23,10,16,11,14,20,11,66,68,66,69,66,64,67,36,44,31,46,31,36,34,78,5,16,5,10,21,7
prairiedog_101_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,12,1.695046152,5,5,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
prairiedog_203_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,16,1.894421943,5,5,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
prairiedog_205_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,13,1.834469499,10,15,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
prairiedog_301_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,14,1.793669072,10,10,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
prairiedog_310_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,16,2.040097032,10,5,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
prairiedog_402_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,15,1.962377161,10,5,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
prairiedog_411_ctrl_one_yr,44.832406,-106.875936,WY,West and South Central Semiarid Prairies,1150,0.01,355.17,-0.68,7.4,15.48,15,2.386518062,10,0,1169,1451,1344,1458,1403,1269,1423,22,24,27,22,30,22,29,16,8,14,9,11,18,9,69,82,73,82,76,70,81,37,42,34,43,33,41,34,66,5,14,5,9,20,7
Preacher_Creek_unburned_one_yr_1,45.99166667,-111.4666667,MT,Western Cordillera,1243.87,38.85,343.64,7.04,-0.52,14.59,41,2.082521328,14.25,15.625,1194,1344,1276,1335,1265,1244,1289,21,14,24,15,21,21,17,20,9,12,10,12,15,10,74,80,75,80,78,74,79,34,41,30,43,33,34,33,56,5,12,5,9,20,6
Preacher_Creek_unburned_one_yr_2,45.99166667,-111.4666667,MT,Western Cordillera,1243.87,38.85,343.64,7.04,-0.52,14.59,46,2.194698145,15,12.0625,1194,1344,1276,1335,1265,1244,1289,21,14,24,15,21,21,17,20,9,12,10,12,15,10,74,80,75,80,78,74,79,34,41,30,43,33,34,33,56,5,12,5,9,20,6
Preacher_Creek_unburned_one_yr_3,45.99166667,-111.4666667,MT,Western Cordillera,1243.87,38.85,343.64,7.04,-0.52,14.59,42,2.096779754,13.8125,14,1194,1344,1276,1335,1265,1244,1289,21,14,24,15,21,21,17,20,9,12,10,12,15,10,74,80,75,80,78,74,79,34,41,30,43,33,34,33,56,5,12,5,9,20,6
Preacher_Creek_unburned_one_yr_4,45.99166667,-111.4666667,MT,Western Cordillera,1243.87,38.85,343.64,7.04,-0.52,14.59,38,1.939389705,12.6875,10,1194,1344,1276,1335,1265,1244,1289,21,14,24,15,21,21,17,20,9,12,10,12,15,10,74,80,75,80,78,74,79,34,41,30,43,33,34,33,56,5,12,5,9,20,6
Preacher_Creek_unburned_one_yr_5,45.99166667,-111.4666667,MT,Western Cordillera,1243.87,38.85,343.64,7.04,-0.52,14.59,39,2.115971152,14.875,19.875,1194,1344,1276,1335,1265,1244,1289,21,14,24,15,21,21,17,20,9,12,10,12,15,10,74,80,75,80,78,74,79,34,41,30,43,33,34,33,56,5,12,5,9,20,6
Red_Bluff_1_ctrl_one_yr,45.598,-111.627,MT,Western Cordillera,1585.88,20.78,414.24,-0.94,6.39,13.73,25,1.994606799,79.29,12.5,1008,1479,1206,1367,1295,1113,1327,18,15,23,16,23,19,20,27,12,21,12,15,24,12,69,79,70,80,74,68,78,51,59,48,63,48,51,55,44,5,14,5,11,23,7
Red_Bluff_2_ctrl_one_yr,45.598,-111.627,MT,Western Cordillera,1585.88,20.78,414.24,-0.94,6.39,13.73,23,2.355522916,67.86,29.14,1008,1479,1206,1367,1295,1113,1327,18,15,23,16,23,19,20,27,12,21,12,15,24,12,69,79,70,80,74,68,78,51,59,48,63,48,51,55,44,5,14,5,11,23,7
Red_Bluff_3_ctrl_one_yr,45.598,-111.627,MT,Western Cordillera,1585.88,20.78,414.24,-0.94,6.39,13.73,22,2.121534794,88.57,8.71,1008,1479,1206,1367,1295,1113,1327,18,15,23,16,23,19,20,27,12,21,12,15,24,12,69,79,70,80,74,68,78,51,59,48,63,48,51,55,44,5,14,5,11,23,7
Red_Bluff_climate_1_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,10,1.714562561,36,32,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_113_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,11,1.80646975,38,8,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_114_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,10,2.13603025,28,37,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_117_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,8,1.856158793,25,55,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_17_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,13,2.285679145,26,12,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_22_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,13,2.119316088,55,5,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_23_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,13,1.846199802,35,10,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_24_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,15,2.338643563,39,17,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_3_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,11,1.925550325,22,3,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_35_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,10,1.23543364,25,15,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_38_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,10,1.621751747,27,12,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_58_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,12,1.50319734,63,5,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_62_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,9,1.337968125,25,4,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_63_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,13,1.905041411,34,15,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_64_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,14,2.272936478,28,12,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_69_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,11,1.943216185,32,25,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_73_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,9,1.495623223,50,8,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_74_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,8,1.365644528,30,11,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_80_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,11,1.950971557,35,7,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_82_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,9,1.739480156,20,35,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_89_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,12,2.007877462,28,30,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_climate_92_ctrl_one_yr,45.600932,-111.622349,MT,Western Cordillera,1605.68,14,413.97,-0.93,6.4,13.74,8,1.433257792,25,4,1019,1468,1219,1345,1299,1093,1325,18,15,24,16,24,20,21,29,11,20,11,14,23,12,69,79,71,79,74,69,77,45,53,42,57,42,45,49,40,4,13,4,10,22,6
Red_Bluff_unburned_one_yr_1,45.98833333,-111.0466667,MT,Western Cordillera,2125.5,60.51,889.54,3.51,-2.32,9.33,54,2.704925888,25.3125625,20.3125625,622,1483,1131,1499,1285,938,1431,10,19,11,18,14,11,19,67,11,24,20,17,38,13,60,61,60,64,60,60,60,43,48,43,51,44,43,46,176,4,26,4,15,54,10
Red_Bluff_unburned_one_yr_2,45.98833333,-111.0466667,MT,Western Cordillera,2125.5,60.51,889.54,3.51,-2.32,9.33,51,2.647365946,26.25,18.125,622,1483,1131,1499,1285,938,1431,10,19,11,18,14,11,19,67,11,24,20,17,38,13,60,61,60,64,60,60,60,43,48,43,51,44,43,46,176,4,26,4,15,54,10
Red_Bluff_unburned_one_yr_3,45.98833333,-111.0466667,MT,Western Cordillera,2125.5,60.51,889.54,3.51,-2.32,9.33,51,2.554052555,22.1875,18,622,1483,1131,1499,1285,938,1431,10,19,11,18,14,11,19,67,11,24,20,17,38,13,60,61,60,64,60,60,60,43,48,43,51,44,43,46,176,4,26,4,15,54,10
Red_Bluff_unburned_one_yr_4,45.98833333,-111.0466667,MT,Western Cordillera,2125.5,60.51,889.54,3.51,-2.32,9.33,43,2.192418098,28.25,18,622,1483,1131,1499,1285,938,1431,10,19,11,18,14,11,19,67,11,24,20,17,38,13,60,61,60,64,60,60,60,43,48,43,51,44,43,46,176,4,26,4,15,54,10
Red_Bluff_unburned_one_yr_5,45.98833333,-111.0466667,MT,Western Cordillera,2125.5,60.51,889.54,3.51,-2.32,9.33,44,2.023166635,32.50008333,21.08341667,622,1483,1131,1499,1285,938,1431,10,19,11,18,14,11,19,67,11,24,20,17,38,13,60,61,60,64,60,60,60,43,48,43,51,44,43,46,176,4,26,4,15,54,10
reeds_grove_1_ctrl_one_yr,44.576,-116.792,ID,Western Cordillera,1033.81,30.12,693.04,1.07,8.17,15.27,10,1.923096844,47.2,7.6,790,1267,1098,1283,1152,956,1228,17,17,20,19,29,16,27,41,10,15,11,13,19,11,64,67,65,68,65,64,66,32,41,28,45,28,33,28,86,6,17,5,11,28,7
reeds_grove_2_ctrl_one_yr,44.576,-116.792,ID,Western Cordillera,1033.81,30.12,693.04,1.07,8.17,15.27,10,1.796809994,34.2,0,790,1267,1098,1283,1152,956,1228,17,17,20,19,29,16,27,41,10,15,11,13,19,11,64,67,65,68,65,64,66,32,41,28,45,28,33,28,86,6,17,5,11,28,7
reeds_grove_3_ctrl_one_yr,44.576,-116.792,ID,Western Cordillera,1033.81,30.12,693.04,1.07,8.17,15.27,8,1.852723498,24,1.8,790,1267,1098,1283,1152,956,1228,17,17,20,19,29,16,27,41,10,15,11,13,19,11,64,67,65,68,65,64,66,32,41,28,45,28,33,28,86,6,17,5,11,28,7
reeds_grove_lower_1_ctrl_one_yr,44.571,-116.785,ID,Western Cordillera,1029.36,11.2,674.01,1.06,8.25,15.44,11,2.030664873,27.8,7.6,923,1296,1145,1332,1178,1066,1214,19,21,25,20,31,19,31,19,10,14,11,12,18,11,65,68,66,69,66,65,67,30,38,29,43,28,31,30,70,7,17,7,10,21,7
reeds_grove_lower_2_ctrl_one_yr,44.571,-116.785,ID,Western Cordillera,1029.36,11.2,674.01,1.06,8.25,15.44,8,1.518650696,24,20.2,923,1296,1145,1332,1178,1066,1214,19,21,25,20,31,19,31,19,10,14,11,12,18,11,65,68,66,69,66,65,67,30,38,29,43,28,31,30,70,7,17,7,10,21,7
reeds_grove_lower_3_ctrl_one_yr,44.571,-116.785,ID,Western Cordillera,1029.36,11.2,674.01,1.06,8.25,15.44,6,1.140118008,35.4,4.2,923,1296,1145,1332,1178,1066,1214,19,21,25,20,31,19,31,19,10,14,11,12,18,11,65,68,66,69,66,65,67,30,38,29,43,28,31,30,70,7,17,7,10,21,7
Rinker_Rock_1_near_one_yr_ctrl,43.44492,-114.367,ID,Western Cordillera,1655.22,24.52,424.81,5.68,-1.74,13.09,12,1.274729999,0,29.6,884,1464,1153,1431,1215,1085,1364,21,17,24,19,28,20,26,28,12,20,12,15,26,12,65,71,65,72,67,64,70,31,45,29,45,28,31,31,49,9,20,6,13,30,12
Rinker_Rock_1_near_one_yr_ctrl,43.44492,-114.367,ID,Western Cordillera,1655.22,24.52,424.81,5.68,-1.74,13.09,12,1.274729999,0,29.6,884,1464,1153,1431,1215,1085,1364,21,17,24,19,28,20,26,28,12,20,12,15,26,12,65,71,65,72,67,64,70,31,45,29,45,28,31,31,49,9,20,6,13,30,12
Rinker_Rock_2_far_one_yr_ctrl,43.44516,-114.367,ID,Western Cordillera,1659.52,32.17,425.01,5.67,-1.74,13.09,13,1.893027789,0,12,927,1448,1139,1450,1204,1079,1342,20,16,24,18,27,20,26,31,12,19,12,15,26,12,64,72,65,73,67,64,71,35,45,31,46,30,35,34,46,6,20,6,12,28,9
Rinker_Rock_2_far_one_yr_ctrl,43.44516,-114.367,ID,Western Cordillera,1659.52,32.17,425.01,5.67,-1.74,13.09,13,1.893027789,0,12,927,1448,1139,1450,1204,1079,1342,20,16,24,18,27,20,26,31,12,19,12,15,26,12,64,72,65,73,67,64,71,35,45,31,46,30,35,34,46,6,20,6,12,28,9
Rinker_Rock_201_near_one_yr_ctrl,43.44497,-114.374,ID,Western Cordillera,1636.29,37.56,416.45,5.75,-1.71,13.22,14,1.485957863,0,18.6,1051,1491,1193,1494,1227,1137,1373,20,18,24,16,25,20,23,34,11,19,11,14,24,11,64,72,65,72,66,64,70,47,61,45,63,45,48,47,47,6,19,5,12,29,10
Rinker_Rock_201_near_one_yr_ctrl,43.44497,-114.374,ID,Western Cordillera,1636.29,37.56,416.45,5.75,-1.71,13.22,14,1.485957863,0,18.6,1051,1491,1193,1494,1227,1137,1373,20,18,24,16,25,20,23,34,11,19,11,14,24,11,64,72,65,72,66,64,70,47,61,45,63,45,48,47,47,6,19,5,12,29,10
Rinker_Rock_202_far_one_yr_ctrl,43.44539,-114.374,ID,Western Cordillera,1649.76,17.35,416.77,5.75,-1.72,13.22,10,1.17175735,0,10.2,1091,1497,1217,1494,1249,1163,1375,19,18,22,16,24,20,23,26,10,17,11,14,23,11,64,71,64,72,66,63,70,51,69,51,69,50,51,52,36,5,18,5,12,26,9
Rinker_Rock_202_far_one_yr_ctrl,43.44539,-114.374,ID,Western Cordillera,1649.76,17.35,416.77,5.75,-1.72,13.22,10,1.17175735,0,10.2,1091,1497,1217,1494,1249,1163,1375,19,18,22,16,24,20,23,26,10,17,11,14,23,11,64,71,64,72,66,63,70,51,69,51,69,50,51,52,36,5,18,5,12,26,9
Rinker_Rock_203_near_one_yr_ctrl,43.44874,-114.367,ID,Western Cordillera,1671.14,30.46,428.12,5.65,-1.77,13.06,14,1.862463275,0,24.6,997,1454,1204,1457,1208,1115,1347,16,17,21,16,25,17,24,23,11,17,11,13,20,12,65,72,65,72,66,64,71,44,55,42,58,43,45,46,39,6,18,5,11,22,9
Rinker_Rock_203_near_one_yr_ctrl,43.44874,-114.367,ID,Western Cordillera,1671.14,30.46,428.12,5.65,-1.77,13.06,14,1.862463275,0,24.6,997,1454,1204,1457,1208,1115,1347,16,17,21,16,25,17,24,23,11,17,11,13,20,12,65,72,65,72,66,64,71,44,55,42,58,43,45,46,39,6,18,5,11,22,9
Rinker_Rock_204_far_one_yr_ctrl,43.44899,-114.367,ID,Western Cordillera,1673.86,31.6,428.33,5.65,-1.77,13.06,10,1.271224009,0,33,997,1454,1204,1457,1208,1115,1347,16,17,21,16,25,17,24,23,11,17,11,13,20,12,65,72,65,72,66,64,71,44,55,42,58,43,45,46,39,6,18,5,11,22,9
Rinker_Rock_204_far_one_yr_ctrl,43.44899,-114.367,ID,Western Cordillera,1673.86,31.6,428.33,5.65,-1.77,13.06,10,1.271224009,0,33,997,1454,1204,1457,1208,1115,1347,16,17,21,16,25,17,24,23,11,17,11,13,20,12,65,72,65,72,66,64,71,44,55,42,58,43,45,46,39,6,18,5,11,22,9
Rinker_Rock_205_near_one_yr_ctrl,43.44603,-114.367,ID,Western Cordillera,1668.01,51.66,425.77,5.67,-1.75,13.08,13,1.834349184,0,42,973,1446,1168,1447,1183,1090,1346,20,16,24,17,28,20,26,39,12,20,12,16,30,12,66,72,66,73,67,65,70,31,45,30,46,29,33,35,47,6,20,5,12,28,9
